Index;Hann;Hamming;Blackman;Lanczos;Gaussian;Poisson;Parzen;Welch;Nutall;Blackman-Nutall;Blackman-Harris;Hann-Poisson;Bartlett-Hann;Bartlett-Fejer;Exponential;Triangular;Rectangular;Flat top;Cosine;
421;0.92473;0.93075;0.88018;0.94930;0.90681;0.00000;0.84415;0.96870;0.83249;0.83862;0.83501;0.64913;0.90033;0.82307;0.83798;0.82324;1.00000;0.68090;0.96163;
422;0.92634;0.93223;0.88267;0.95039;0.90876;0.00000;0.84719;0.96938;0.83587;0.84189;0.83835;0.65281;0.90202;0.82502;0.83962;0.82520;1.00000;0.68696;0.96247;
423;0.92794;0.93370;0.88514;0.95148;0.91069;0.00000;0.85022;0.97006;0.83924;0.84514;0.84167;0.65650;0.90371;0.82698;0.84126;0.82715;1.00000;0.69298;0.96329;
424;0.92952;0.93516;0.88759;0.95255;0.91261;0.00000;0.85322;0.97074;0.84257;0.84837;0.84496;0.66019;0.90538;0.82893;0.84291;0.82910;1.00000;0.69898;0.96411;
425;0.93108;0.93659;0.89001;0.95362;0.91451;0.00000;0.85620;0.97140;0.84588;0.85156;0.84822;0.66390;0.90703;0.83089;0.84456;0.83105;1.00000;0.70494;0.96493;
426;0.93263;0.93802;0.89242;0.95467;0.91639;0.00000;0.85915;0.97206;0.84916;0.85473;0.85146;0.66760;0.90868;0.83284;0.84621;0.83301;1.00000;0.71087;0.96573;
427;0.93416;0.93943;0.89480;0.95571;0.91825;0.00000;0.86209;0.97271;0.85242;0.85788;0.85467;0.67132;0.91031;0.83480;0.84786;0.83496;1.00000;0.71678;0.96652;
428;0.93567;0.94082;0.89715;0.95674;0.92010;0.00000;0.86500;0.97335;0.85565;0.86100;0.85785;0.67504;0.91193;0.83675;0.84952;0.83691;1.00000;0.72264;0.96730;
429;0.93717;0.94220;0.89949;0.95775;0.92192;0.00000;0.86788;0.97399;0.85885;0.86409;0.86101;0.67877;0.91354;0.83871;0.85118;0.83887;1.00000;0.72848;0.96808;
430;0.93866;0.94356;0.90180;0.95876;0.92373;0.00000;0.87075;0.97461;0.86203;0.86715;0.86414;0.68251;0.91514;0.84066;0.85284;0.84082;1.00000;0.73427;0.96884;
431;0.94012;0.94491;0.90409;0.95975;0.92552;0.00000;0.87359;0.97523;0.86517;0.87019;0.86724;0.68625;0.91672;0.84262;0.85451;0.84277;1.00000;0.74003;0.96960;
432;0.94157;0.94624;0.90636;0.96073;0.92729;0.00000;0.87640;0.97584;0.86829;0.87320;0.87031;0.69000;0.91829;0.84457;0.85618;0.84473;1.00000;0.74575;0.97035;
433;0.94300;0.94756;0.90860;0.96170;0.92904;0.00000;0.87920;0.97645;0.87138;0.87618;0.87336;0.69376;0.91985;0.84653;0.85785;0.84668;1.00000;0.75144;0.97108;
434;0.94442;0.94886;0.91082;0.96266;0.93077;0.00000;0.88196;0.97704;0.87444;0.87913;0.87637;0.69752;0.92139;0.84848;0.85953;0.84863;1.00000;0.75708;0.97181;
435;0.94582;0.95015;0.91302;0.96361;0.93249;0.00000;0.88470;0.97763;0.87747;0.88205;0.87936;0.70129;0.92293;0.85044;0.86121;0.85059;1.00000;0.76268;0.97253;
436;0.94720;0.95142;0.91519;0.96454;0.93418;0.00000;0.88742;0.97821;0.88047;0.88495;0.88231;0.70507;0.92445;0.85239;0.86290;0.85254;1.00000;0.76824;0.97324;
437;0.94856;0.95268;0.91734;0.96547;0.93586;0.00000;0.89011;0.97879;0.88344;0.88781;0.88524;0.70885;0.92595;0.85435;0.86458;0.85449;1.00000;0.77376;0.97394;
438;0.94991;0.95392;0.91946;0.96638;0.93751;0.00000;0.89278;0.97935;0.88638;0.89065;0.88814;0.71264;0.92745;0.85631;0.86627;0.85645;1.00000;0.77923;0.97463;
439;0.95124;0.95514;0.92156;0.96728;0.93915;0.00000;0.89542;0.97991;0.88929;0.89345;0.89100;0.71644;0.92893;0.85826;0.86797;0.85840;1.00000;0.78466;0.97532;
440;0.95256;0.95635;0.92363;0.96817;0.94076;0.00000;0.89803;0.98046;0.89216;0.89622;0.89384;0.72024;0.93040;0.86022;0.86966;0.86035;1.00000;0.79004;0.97599;
441;0.95385;0.95755;0.92568;0.96904;0.94236;0.00000;0.90062;0.98100;0.89501;0.89897;0.89664;0.72404;0.93185;0.86217;0.87136;0.86230;1.00000;0.79537;0.97665;
442;0.95513;0.95872;0.92771;0.96991;0.94394;0.00000;0.90318;0.98154;0.89782;0.90168;0.89941;0.72786;0.93329;0.86413;0.87307;0.86426;1.00000;0.80065;0.97731;
443;0.95640;0.95989;0.92971;0.97076;0.94550;0.00000;0.90571;0.98207;0.90060;0.90436;0.90215;0.73167;0.93472;0.86608;0.87477;0.86621;1.00000;0.80589;0.97796;
444;0.95764;0.96103;0.93168;0.97160;0.94703;0.00000;0.90822;0.98259;0.90335;0.90701;0.90486;0.73550;0.93614;0.86804;0.87648;0.86816;1.00000;0.81107;0.97859;
445;0.95887;0.96216;0.93363;0.97243;0.94855;0.00000;0.91070;0.98310;0.90607;0.90963;0.90754;0.73932;0.93754;0.86999;0.87820;0.87012;1.00000;0.81621;0.97922;
446;0.96008;0.96328;0.93555;0.97324;0.95005;0.00000;0.91315;0.98360;0.90875;0.91221;0.91018;0.74316;0.93893;0.87195;0.87992;0.87207;1.00000;0.82129;0.97984;
447;0.96128;0.96437;0.93745;0.97405;0.95152;0.00000;0.91557;0.98410;0.91140;0.91476;0.91279;0.74700;0.94031;0.87390;0.88164;0.87402;1.00000;0.82631;0.98045;
448;0.96245;0.96546;0.93932;0.97484;0.95298;0.00000;0.91797;0.98459;0.91401;0.91728;0.91536;0.75084;0.94167;0.87586;0.88336;0.87598;1.00000;0.83128;0.98105;
449;0.96361;0.96652;0.94117;0.97562;0.95441;0.00000;0.92033;0.98507;0.91659;0.91977;0.91791;0.75469;0.94302;0.87781;0.88509;0.87793;1.00000;0.83620;0.98164;
450;0.96475;0.96757;0.94299;0.97639;0.95583;0.00000;0.92267;0.98554;0.91914;0.92222;0.92041;0.75855;0.94436;0.87977;0.88682;0.87988;1.00000;0.84106;0.98222;
451;0.96588;0.96861;0.94478;0.97715;0.95722;0.00000;0.92498;0.98601;0.92165;0.92464;0.92289;0.76240;0.94568;0.88172;0.88855;0.88184;1.00000;0.84586;0.98279;
452;0.96698;0.96962;0.94655;0.97789;0.95860;0.00000;0.92726;0.98647;0.92413;0.92703;0.92533;0.76627;0.94699;0.88368;0.89029;0.88379;1.00000;0.85061;0.98335;
453;0.96807;0.97063;0.94829;0.97862;0.95995;0.00000;0.92951;0.98692;0.92657;0.92938;0.92773;0.77014;0.94829;0.88563;0.89203;0.88574;1.00000;0.85529;0.98391;
454;0.96914;0.97161;0.95000;0.97934;0.96128;0.00000;0.93173;0.98736;0.92898;0.93170;0.93010;0.77401;0.94957;0.88759;0.89377;0.88770;1.00000;0.85992;0.98445;
455;0.97020;0.97258;0.95169;0.98005;0.96259;0.00000;0.93392;0.98780;0.93135;0.93398;0.93243;0.77788;0.95084;0.88954;0.89552;0.88965;1.00000;0.86448;0.98498;
456;0.97123;0.97353;0.95335;0.98075;0.96388;0.00000;0.93607;0.98823;0.93368;0.93622;0.93473;0.78177;0.95209;0.89150;0.89727;0.89160;1.00000;0.86898;0.98551;
457;0.97225;0.97447;0.95498;0.98143;0.96514;0.00000;0.93820;0.98865;0.93598;0.93844;0.93699;0.78565;0.95334;0.89345;0.89902;0.89355;1.00000;0.87342;0.98603;
458;0.97325;0.97539;0.95659;0.98210;0.96639;0.00000;0.94030;0.98906;0.93824;0.94061;0.93922;0.78954;0.95457;0.89541;0.90078;0.89551;1.00000;0.87780;0.98653;
459;0.97423;0.97629;0.95816;0.98276;0.96761;0.00000;0.94236;0.98947;0.94046;0.94275;0.94141;0.79343;0.95578;0.89736;0.90254;0.89746;1.00000;0.88211;0.98703;
460;0.97520;0.97718;0.95971;0.98341;0.96882;0.00000;0.94440;0.98986;0.94265;0.94486;0.94356;0.79733;0.95698;0.89932;0.90431;0.89941;1.00000;0.88635;0.98752;
461;0.97614;0.97805;0.96124;0.98404;0.97000;0.00000;0.94640;0.99025;0.94480;0.94692;0.94568;0.80123;0.95817;0.90127;0.90608;0.90137;1.00000;0.89053;0.98800;
462;0.97707;0.97890;0.96273;0.98467;0.97116;0.00000;0.94837;0.99063;0.94691;0.94895;0.94775;0.80513;0.95935;0.90323;0.90785;0.90332;1.00000;0.89464;0.98847;
463;0.97798;0.97974;0.96420;0.98528;0.97230;0.00000;0.95030;0.99101;0.94898;0.95095;0.94979;0.80904;0.96051;0.90518;0.90962;0.90527;1.00000;0.89868;0.98893;
464;0.97887;0.98056;0.96564;0.98587;0.97341;0.00001;0.95221;0.99138;0.95101;0.95291;0.95180;0.81295;0.96166;0.90714;0.91140;0.90723;1.00000;0.90265;0.98938;
465;0.97975;0.98137;0.96705;0.98646;0.97450;0.00001;0.95408;0.99174;0.95301;0.95483;0.95376;0.81687;0.96279;0.90909;0.91318;0.90918;1.00000;0.90656;0.98982;
466;0.98060;0.98215;0.96843;0.98703;0.97558;0.00001;0.95592;0.99209;0.95497;0.95671;0.95569;0.82078;0.96391;0.91105;0.91497;0.91113;1.00000;0.91039;0.99025;
467;0.98144;0.98293;0.96978;0.98760;0.97662;0.00001;0.95773;0.99243;0.95689;0.95856;0.95758;0.82470;0.96502;0.91300;0.91676;0.91309;1.00000;0.91415;0.99068;
468;0.98226;0.98368;0.97111;0.98815;0.97765;0.00002;0.95950;0.99277;0.95877;0.96036;0.95943;0.82863;0.96611;0.91496;0.91855;0.91504;1.00000;0.91784;0.99109;
469;0.98306;0.98442;0.97241;0.98868;0.97866;0.00002;0.96123;0.99310;0.96061;0.96213;0.96124;0.83255;0.96719;0.91691;0.92034;0.91699;1.00000;0.92146;0.99149;
470;0.98385;0.98514;0.97367;0.98921;0.97964;0.00003;0.96294;0.99342;0.96241;0.96386;0.96301;0.83648;0.96825;0.91887;0.92214;0.91895;1.00000;0.92500;0.99189;
471;0.98461;0.98584;0.97491;0.98972;0.98060;0.00003;0.96461;0.99373;0.96417;0.96556;0.96474;0.84041;0.96930;0.92082;0.92395;0.92090;1.00000;0.92847;0.99228;
472;0.98536;0.98653;0.97612;0.99022;0.98154;0.00004;0.96624;0.99404;0.96589;0.96721;0.96643;0.84434;0.97034;0.92278;0.92575;0.92285;1.00000;0.93187;0.99265;
473;0.98609;0.98720;0.97731;0.99071;0.98245;0.00006;0.96784;0.99433;0.96757;0.96883;0.96809;0.84828;0.97136;0.92473;0.92756;0.92480;1.00000;0.93519;0.99302;
474;0.98680;0.98785;0.97846;0.99118;0.98334;0.00007;0.96940;0.99463;0.96920;0.97040;0.96970;0.85221;0.97237;0.92669;0.92938;0.92676;1.00000;0.93843;0.99338;
475;0.98749;0.98849;0.97958;0.99164;0.98421;0.00009;0.97093;0.99491;0.97080;0.97194;0.97127;0.85615;0.97337;0.92864;0.93119;0.92871;1.00000;0.94160;0.99372;
476;0.98816;0.98911;0.98068;0.99210;0.98506;0.00012;0.97242;0.99518;0.97236;0.97344;0.97281;0.86009;0.97435;0.93060;0.93301;0.93066;1.00000;0.94468;0.99406;
477;0.98882;0.98971;0.98174;0.99253;0.98588;0.00015;0.97388;0.99545;0.97388;0.97490;0.97430;0.86403;0.97531;0.93255;0.93484;0.93262;1.00000;0.94769;0.99439;
478;0.98945;0.99030;0.98278;0.99296;0.98669;0.00020;0.97530;0.99571;0.97535;0.97631;0.97575;0.86798;0.97627;0.93451;0.93666;0.93457;1.00000;0.95062;0.99471;
479;0.99007;0.99087;0.98378;0.99337;0.98746;0.00026;0.97668;0.99596;0.97679;0.97769;0.97716;0.87192;0.97721;0.93646;0.93850;0.93652;1.00000;0.95347;0.99502;
480;0.99067;0.99142;0.98476;0.99377;0.98822;0.00033;0.97803;0.99621;0.97818;0.97903;0.97853;0.87587;0.97813;0.93842;0.94033;0.93848;1.00000;0.95625;0.99532;
481;0.99125;0.99195;0.98570;0.99416;0.98895;0.00042;0.97934;0.99644;0.97953;0.98033;0.97986;0.87982;0.97904;0.94037;0.94217;0.94043;1.00000;0.95894;0.99562;
482;0.99182;0.99247;0.98662;0.99454;0.98966;0.00055;0.98061;0.99667;0.98084;0.98159;0.98115;0.88376;0.97994;0.94233;0.94401;0.94238;1.00000;0.96155;0.99590;
483;0.99236;0.99297;0.98751;0.99490;0.99035;0.00071;0.98184;0.99690;0.98210;0.98281;0.98239;0.88771;0.98082;0.94428;0.94586;0.94434;1.00000;0.96407;0.99617;
484;0.99288;0.99345;0.98836;0.99525;0.99101;0.00091;0.98304;0.99711;0.98333;0.98398;0.98360;0.89166;0.98169;0.94624;0.94771;0.94629;1.00000;0.96652;0.99644;
485;0.99339;0.99392;0.98919;0.99559;0.99165;0.00117;0.98419;0.99732;0.98451;0.98512;0.98476;0.89561;0.98254;0.94819;0.94956;0.94824;1.00000;0.96888;0.99669;
486;0.99388;0.99437;0.98999;0.99592;0.99226;0.00152;0.98531;0.99751;0.98565;0.98621;0.98588;0.89956;0.98338;0.95015;0.95142;0.95020;1.00000;0.97116;0.99694;
487;0.99435;0.99480;0.99075;0.99623;0.99286;0.00195;0.98639;0.99771;0.98675;0.98727;0.98696;0.90351;0.98421;0.95210;0.95328;0.95215;1.00000;0.97335;0.99717;
488;0.99480;0.99522;0.99149;0.99653;0.99343;0.00252;0.98743;0.99789;0.98780;0.98828;0.98800;0.90747;0.98502;0.95406;0.95514;0.95410;1.00000;0.97547;0.99740;
489;0.99523;0.99561;0.99220;0.99682;0.99397;0.00325;0.98844;0.99807;0.98881;0.98925;0.98899;0.91142;0.98582;0.95601;0.95701;0.95605;1.00000;0.97749;0.99761;
490;0.99565;0.99600;0.99287;0.99710;0.99449;0.00420;0.98940;0.99823;0.98978;0.99018;0.98995;0.91537;0.98660;0.95797;0.95888;0.95801;1.00000;0.97943;0.99782;
491;0.99604;0.99636;0.99352;0.99736;0.99499;0.00541;0.99032;0.99839;0.99070;0.99107;0.99086;0.91932;0.98737;0.95992;0.96075;0.95996;1.00000;0.98129;0.99802;
492;0.99642;0.99670;0.99413;0.99761;0.99547;0.00698;0.99120;0.99855;0.99159;0.99192;0.99172;0.92327;0.98813;0.96188;0.96263;0.96191;1.00000;0.98306;0.99821;
493;0.99678;0.99703;0.99472;0.99785;0.99592;0.00901;0.99204;0.99869;0.99242;0.99272;0.99255;0.92722;0.98887;0.96383;0.96451;0.96387;1.00000;0.98474;0.99839;
494;0.99711;0.99735;0.99527;0.99808;0.99635;0.01162;0.99284;0.99883;0.99322;0.99348;0.99333;0.93117;0.98960;0.96579;0.96640;0.96582;1.00000;0.98634;0.99856;
495;0.99743;0.99764;0.99580;0.99829;0.99675;0.01498;0.99360;0.99896;0.99397;0.99421;0.99407;0.93512;0.99031;0.96774;0.96829;0.96777;1.00000;0.98785;0.99872;
496;0.99774;0.99792;0.99629;0.99849;0.99713;0.01933;0.99432;0.99908;0.99468;0.99489;0.99476;0.93906;0.99101;0.96970;0.97018;0.96973;1.00000;0.98927;0.99887;
497;0.99802;0.99818;0.99675;0.99868;0.99749;0.02493;0.99500;0.99920;0.99534;0.99552;0.99542;0.94301;0.99169;0.97165;0.97208;0.97168;1.00000;0.99061;0.99901;
498;0.99828;0.99842;0.99718;0.99885;0.99783;0.03216;0.99564;0.99930;0.99596;0.99612;0.99602;0.94695;0.99236;0.97361;0.97398;0.97363;1.00000;0.99186;0.99914;
499;0.99853;0.99865;0.99759;0.99902;0.99814;0.04149;0.99623;0.99940;0.99653;0.99667;0.99659;0.95090;0.99302;0.97556;0.97588;0.97559;1.00000;0.99302;0.99926;
500;0.99875;0.99885;0.99796;0.99917;0.99842;0.05352;0.99678;0.99949;0.99707;0.99718;0.99711;0.95484;0.99366;0.97752;0.97779;0.97754;1.00000;0.99409;0.99938;
501;0.99896;0.99904;0.99830;0.99931;0.99868;0.06903;0.99729;0.99958;0.99755;0.99765;0.99759;0.95878;0.99428;0.97947;0.97970;0.97949;1.00000;0.99507;0.99948;
502;0.99915;0.99922;0.99861;0.99943;0.99892;0.08905;0.99776;0.99966;0.99800;0.99808;0.99803;0.96272;0.99490;0.98143;0.98162;0.98145;1.00000;0.99597;0.99957;
503;0.99932;0.99937;0.99888;0.99955;0.99914;0.11486;0.99818;0.99972;0.99840;0.99846;0.99842;0.96665;0.99549;0.98338;0.98354;0.98340;1.00000;0.99677;0.99966;
504;0.99947;0.99951;0.99913;0.99965;0.99933;0.14817;0.99856;0.99979;0.99875;0.99880;0.99877;0.97059;0.99608;0.98534;0.98546;0.98535;1.00000;0.99749;0.99973;
505;0.99960;0.99963;0.99935;0.99973;0.99950;0.19112;0.99889;0.99984;0.99906;0.99910;0.99908;0.97452;0.99665;0.98729;0.98738;0.98730;1.00000;0.99812;0.99980;
506;0.99971;0.99974;0.99953;0.99981;0.99964;0.24654;0.99919;0.99988;0.99933;0.99935;0.99934;0.97845;0.99720;0.98925;0.98932;0.98926;1.00000;0.99865;0.99986;
507;0.99981;0.99982;0.99969;0.99987;0.99976;0.31802;0.99943;0.99992;0.99955;0.99957;0.99956;0.98237;0.99774;0.99120;0.99125;0.99121;1.00000;0.99910;0.99990;
508;0.99988;0.99989;0.99981;0.99992;0.99985;0.41022;0.99964;0.99995;0.99973;0.99974;0.99973;0.98629;0.99827;0.99316;0.99319;0.99316;1.00000;0.99946;0.99994;
509;0.99994;0.99995;0.99990;0.99996;0.99993;0.52915;0.99980;0.99998;0.99986;0.99987;0.99986;0.99021;0.99878;0.99511;0.99513;0.99512;1.00000;0.99973;0.99997;
510;0.99998;0.99998;0.99997;0.99999;0.99997;0.68257;0.99991;0.99999;0.99995;0.99995;0.99995;0.99413;0.99928;0.99707;0.99707;0.99707;1.00000;0.99991;0.99999;
511;1.00000;1.00000;1.00000;1.00000;1.00000;0.88047;0.99998;1.00000;0.99999;0.99999;0.99999;0.99804;0.99976;0.99902;0.99902;0.99902;1.00000;1.00000;1.00000;
512;1.00000;1.00000;1.00000;1.00000;1.00000;0.88047;1.00000;1.00000;0.99999;0.99999;0.99999;0.99804;0.99976;0.99902;0.99902;0.99902;1.00000;1.00000;1.00000;
513;0.99998;0.99998;0.99997;0.99999;0.99997;0.68257;0.99998;0.99999;0.99995;0.99995;0.99995;0.99413;0.99928;0.99707;0.99707;0.99707;1.00000;0.99991;0.99999;
514;0.99994;0.99995;0.99990;0.99996;0.99993;0.52915;0.99991;0.99998;0.99986;0.99987;0.99986;0.99021;0.99878;0.99511;0.99513;0.99512;1.00000;0.99973;0.99997;
515;0.99988;0.99989;0.99981;0.99992;0.99985;0.41022;0.99980;0.99995;0.99973;0.99974;0.99973;0.98629;0.99827;0.99316;0.99319;0.99316;1.00000;0.99946;0.99994;
516;0.99981;0.99982;0.99969;0.99987;0.99976;0.31802;0.99964;0.99992;0.99955;0.99957;0.99956;0.98237;0.99774;0.99120;0.99125;0.99121;1.00000;0.99910;0.99990;
517;0.99971;0.99974;0.99953;0.99981;0.99964;0.24654;0.99943;0.99988;0.99933;0.99935;0.99934;0.97845;0.99720;0.98925;0.98932;0.98926;1.00000;0.99865;0.99986;
518;0.99960;0.99963;0.99935;0.99973;0.99950;0.19112;0.99919;0.99984;0.99906;0.99910;0.99908;0.97452;0.99665;0.98729;0.98738;0.98730;1.00000;0.99812;0.99980;
519;0.99947;0.99951;0.99913;0.99965;0.99933;0.14817;0.99889;0.99979;0.99875;0.99880;0.99877;0.97059;0.99608;0.98534;0.98546;0.98535;1.00000;0.99749;0.99973;
520;0.99932;0.99937;0.99888;0.99955;0.99914;0.11486;0.99856;0.99972;0.99840;0.99846;0.99842;0.96665;0.99549;0.98338;0.98354;0.98340;1.00000;0.99677;0.99966;
521;0.99915;0.99922;0.99861;0.99943;0.99892;0.08905;0.99818;0.99966;0.99800;0.99808;0.99803;0.96272;0.99490;0.98143;0.98162;0.98145;1.00000;0.99597;0.99957;
522;0.99896;0.99904;0.99830;0.99931;0.99868;0.06903;0.99776;0.99958;0.99755;0.99765;0.99759;0.95878;0.99428;0.97947;0.97970;0.97949;1.00000;0.99507;0.99948;
523;0.99875;0.99885;0.99796;0.99917;0.99842;0.05352;0.99729;0.99949;0.99707;0.99718;0.99711;0.95484;0.99366;0.97752;0.97779;0.97754;1.00000;0.99409;0.99938;
524;0.99853;0.99865;0.99759;0.99902;0.99814;0.04149;0.99678;0.99940;0.99653;0.99667;0.99659;0.95090;0.99302;0.97556;0.97588;0.97559;1.00000;0.99302;0.99926;
525;0.99828;0.99842;0.99718;0.99885;0.99783;0.03216;0.99623;0.99930;0.99596;0.99612;0.99602;0.94695;0.99236;0.97361;0.97398;0.97363;1.00000;0.99186;0.99914;
526;0.99802;0.99818;0.99675;0.99868;0.99749;0.02493;0.99564;0.99920;0.99534;0.99552;0.99542;0.94301;0.99169;0.97165;0.97208;0.97168;1.00000;0.99061;0.99901;
527;0.99774;0.99792;0.99629;0.99849;0.99713;0.01933;0.99500;0.99908;0.99468;0.99489;0.99476;0.93906;0.99101;0.96970;0.97018;0.96973;1.00000;0.98927;0.99887;
528;0.99743;0.99764;0.99580;0.99829;0.99675;0.01498;0.99432;0.99896;0.99397;0.99421;0.99407;0.93512;0.99031;0.96774;0.96829;0.96777;1.00000;0.98785;0.99872;
529;0.99711;0.99735;0.99527;0.99808;0.99635;0.01162;0.99360;0.99883;0.99322;0.99348;0.99333;0.93117;0.98960;0.96579;0.96640;0.96582;1.00000;0.98634;0.99856;
530;0.99678;0.99703;0.99472;0.99785;0.99592;0.00901;0.99284;0.99869;0.99242;0.99272;0.99255;0.92722;0.98887;0.96383;0.96451;0.96387;1.00000;0.98474;0.99839;
531;0.99642;0.99670;0.99413;0.99761;0.99547;0.00698;0.99204;0.99855;0.99159;0.99192;0.99172;0.92327;0.98813;0.96188;0.96263;0.96191;1.00000;0.98306;0.99821;
532;0.99604;0.99636;0.99352;0.99736;0.99499;0.00541;0.99120;0.99839;0.99070;0.99107;0.99086;0.91932;0.98737;0.95992;0.96075;0.95996;1.00000;0.98129;0.99802;
533;0.99565;0.99600;0.99287;0.99710;0.99449;0.00420;0.99032;0.99823;0.98978;0.99018;0.98995;0.91537;0.98660;0.95797;0.95888;0.95801;1.00000;0.97943;0.99782;
534;0.99523;0.99561;0.99220;0.99682;0.99397;0.00325;0.98940;0.99807;0.98881;0.98925;0.98899;0.91142;0.98582;0.95601;0.95701;0.95605;1.00000;0.97749;0.99761;
535;0.99480;0.99522;0.99149;0.99653;0.99343;0.00252;0.98844;0.99789;0.98780;0.98828;0.98800;0.90747;0.98502;0.95406;0.95514;0.95410;1.00000;0.97547;0.99740;
536;0.99435;0.99480;0.99075;0.99623;0.99286;0.00195;0.98743;0.99771;0.98675;0.98727;0.98696;0.90351;0.98421;0.95210;0.95328;0.95215;1.00000;0.97335;0.99717;
537;0.99388;0.99437;0.98999;0.99592;0.99226;0.00152;0.98639;0.99751;0.98565;0.98621;0.98588;0.89956;0.98338;0.95015;0.95142;0.95020;1.00000;0.97116;0.99694;
538;0.99339;0.99392;0.98919;0.99559;0.99165;0.00117;0.98531;0.99732;0.98451;0.98512;0.98476;0.89561;0.98254;0.94819;0.94956;0.94824;1.00000;0.96888;0.99669;
539;0.99288;0.99345;0.98836;0.99525;0.99101;0.00091;0.98419;0.99711;0.98333;0.98398;0.98360;0.89166;0.98169;0.94624;0.94771;0.94629;1.00000;0.96652;0.99644;
540;0.99236;0.99297;0.98751;0.99490;0.99035;0.00071;0.98304;0.99690;0.98210;0.98281;0.98239;0.88771;0.98082;0.94428;0.94586;0.94434;1.00000;0.96407;0.99617;
541;0.99182;0.99247;0.98662;0.99454;0.98966;0.00055;0.98184;0.99667;0.98084;0.98159;0.98115;0.88376;0.97994;0.94233;0.94401;0.94238;1.00000;0.96155;0.99590;
542;0.99125;0.99195;0.98570;0.99416;0.98895;0.00042;0.98061;0.99644;0.97953;0.98033;0.97986;0.87982;0.97904;0.94037;0.94217;0.94043;1.00000;0.95894;0.99562;
543;0.99067;0.99142;0.98476;0.99377;0.98822;0.00033;0.97934;0.99621;0.97818;0.97903;0.97853;0.87587;0.97813;0.93842;0.94033;0.93848;1.00000;0.95625;0.99532;
544;0.99007;0.99087;0.98378;0.99337;0.98746;0.00026;0.97803;0.99596;0.97679;0.97769;0.97716;0.87192;0.97721;0.93646;0.93850;0.93652;1.00000;0.95347;0.99502;
545;0.98945;0.99030;0.98278;0.99296;0.98669;0.00020;0.97668;0.99571;0.97535;0.97631;0.97575;0.86798;0.97627;0.93451;0.93666;0.93457;1.00000;0.95062;0.99471;
546;0.98882;0.98971;0.98174;0.99253;0.98588;0.00015;0.97530;0.99545;0.97388;0.97490;0.97430;0.86403;0.97531;0.93255;0.93484;0.93262;1.00000;0.94769;0.99439;
547;0.98816;0.98911;0.98068;0.99210;0.98506;0.00012;0.97388;0.99518;0.97236;0.97344;0.97281;0.86009;0.97435;0.93060;0.93301;0.93066;1.00000;0.94468;0.99406;
548;0.98749;0.98849;0.97958;0.99164;0.98421;0.00009;0.97242;0.99491;0.97080;0.97194;0.97127;0.85615;0.97337;0.92864;0.93119;0.92871;1.00000;0.94160;0.99372;
549;0.98680;0.98785;0.97846;0.99118;0.98334;0.00007;0.97093;0.99463;0.96920;0.97040;0.96970;0.85221;0.97237;0.92669;0.92938;0.92676;1.00000;0.93843;0.99338;
550;0.98609;0.98720;0.97731;0.99071;0.98245;0.00006;0.96940;0.99433;0.96757;0.96883;0.96809;0.84828;0.97136;0.92473;0.92756;0.92480;1.00000;0.93519;0.99302;
551;0.98536;0.98653;0.97612;0.99022;0.98154;0.00004;0.96784;0.99404;0.96589;0.96721;0.96643;0.84434;0.97034;0.92278;0.92575;0.92285;1.00000;0.93187;0.99265;
552;0.98461;0.98584;0.97491;0.98972;0.98060;0.00003;0.96624;0.99373;0.96417;0.96556;0.96474;0.84041;0.96930;0.92082;0.92395;0.92090;1.00000;0.92847;0.99228;
553;0.98385;0.98514;0.97367;0.98921;0.97964;0.00003;0.96461;0.99342;0.96241;0.96386;0.96301;0.83648;0.96825;0.91887;0.92214;0.91895;1.00000;0.92500;0.99189;
554;0.98306;0.98442;0.97241;0.98868;0.97866;0.00002;0.96294;0.99310;0.96061;0.96213;0.96124;0.83255;0.96719;0.91691;0.92034;0.91699;1.00000;0.92146;0.99149;
555;0.98226;0.98368;0.97111;0.98815;0.97765;0.00002;0.96123;0.99277;0.95877;0.96036;0.95943;0.82863;0.96611;0.91496;0.91855;0.91504;1.00000;0.91784;0.99109;
556;0.98144;0.98293;0.96978;0.98760;0.97662;0.00001;0.95950;0.99243;0.95689;0.95856;0.95758;0.82470;0.96502;0.91300;0.91676;0.91309;1.00000;0.91415;0.99068;
557;0.98060;0.98215;0.96843;0.98703;0.97558;0.00001;0.95773;0.99209;0.95497;0.95671;0.95569;0.82078;0.96391;0.91105;0.91497;0.91113;1.00000;0.91039;0.99025;
558;0.97975;0.98137;0.96705;0.98646;0.97450;0.00001;0.95592;0.99174;0.95301;0.95483;0.95376;0.81687;0.96279;0.90909;0.91318;0.90918;1.00000;0.90656;0.98982;
559;0.97887;0.98056;0.96564;0.98587;0.97341;0.00001;0.95408;0.99138;0.95101;0.95291;0.95180;0.81295;0.96166;0.90714;0.91140;0.90723;1.00000;0.90265;0.98938;
560;0.97798;0.97974;0.96420;0.98528;0.97230;0.00000;0.95221;0.99101;0.94898;0.95095;0.94979;0.80904;0.96051;0.90518;0.90962;0.90527;1.00000;0.89868;0.98893;
561;0.97707;0.97890;0.96273;0.98467;0.97116;0.00000;0.95030;0.99063;0.94691;0.94895;0.94775;0.80513;0.95935;0.90323;0.90785;0.90332;1.00000;0.89464;0.98847;
